E,pt,eta,phi
44470.3,27150.5,1.07271,2.11853
584416.0,496614.0,0.572193,2.39561
472947.0,61622.5,2.72639,2.32014
79451.2,31843.5,-1.55818,-2.84082
543605.0,26638.6,3.70837,-1.76838
1138480.0,566059.0,1.31809,-2.77502
292795.0,156243.0,1.23778,1.41954
97257.1,36813.8,-1.62608,-1.75277
516200.0,507364.0,0.168359,2.90717
269737.0,252304.0,-0.293975,1.70391
181904.0,39249.2,2.21295,-2.22043
1100240.0,933703.0,-0.583861,0.075505
627313.0,236644.0,1.62881,-2.4543
154263.0,151659.0,-0.0626728,1.65385
72112.1,43797.9,1.06658,-2.84274
735395.0,571350.0,-0.739133,-2.86718
198119.0,180429.0,0.42223,0.391133
901806.0,893748.0,-0.075859,-2.07346
127513.0,45959.8,1.67186,1.2755
264351.0,26657.6,2.98422,1.06548
477243.0,23107.2,-3.72042,2.85467
1039920.0,999607.0,0.271269,-0.386159
421796.0,289644.0,0.919106,-2.54592
272322.0,53757.3,-2.3045,1.17855
493221.0,491117.0,-0.0675893,1.42938
280605.0,132766.0,1.37903,-0.346327
1202460.0,676954.0,-1.17555,0.471701
789720.0,28867.0,4.00174,2.21554
1120280.0,824846.0,0.820515,2.48401
143562.0,92322.1,-1.00859,2.61077
764473.0,743536.0,-0.226241,-0.936281
523938.0,428869.0,0.653417,1.76275
957571.0,702267.0,0.823895,-2.79618
87240.3,28726.7,-1.77402,2.46986
1204850.0,1137110.0,0.336513,2.88027
176335.0,79008.0,-1.43613,-3.12372
43089.0,36066.4,-0.58095,0.726651
105194.0,31164.5,-1.88297,-0.498857
703040.0,27899.8,3.91947,-2.89803
614548.0,552743.0,-0.460622,0.608984
638275.0,79976.7,-2.76613,-0.109022
35949.0,34339.1,-0.291043,-0.310048
1069770.0,294501.0,-1.96301,0.830867
809094.0,218448.0,1.98287,-2.14751
364021.0,152751.0,-1.50946,-0.319879
154413.0,34122.6,-2.18966,-0.228467
730340.0,473531.0,-0.981467,1.55526
201933.0,198320.0,-0.0992176,-1.86854
701795.0,172370.0,2.08053,1.88894
34845.6,25556.2,-0.791528,2.18875
1063350.0,885193.0,0.621661,-2.57922
1005080.0,35026.0,4.04952,-2.18431
87403.2,33547.6,1.60935,2.23781
56164.7,32190.3,1.15025,1.36185
732509.0,30604.8,-3.86795,1.45678
42294.8,23722.4,1.17877,-2.05212
855691.0,647140.0,0.78138,-3.05892
29548.1,25439.9,0.527126,2.20396
914282.0,674088.0,0.810171,1.39096
360259.0,357596.0,0.0944135,1.18378
234104.0,66120.7,-1.932,2.07783
642405.0,632349.0,0.1741,-2.60297
185727.0,102194.0,1.19806,-1.80717
1378270.0,1034930.0,0.793146,-1.89602
954359.0,45679.2,3.73193,2.22999
759502.0,652231.0,0.560531,0.2974
401887.0,309643.0,0.737066,-2.61998
278215.0,115233.0,1.52654,2.59439
148740.0,72084.7,-1.33888,-3.13529
957696.0,481208.0,1.3077,-0.033069
236765.0,229911.0,-0.242902,1.40657
171660.0,74376.6,1.46891,-2.13183
40354.3,39618.0,-0.0877781,-0.101464
42504.2,31333.8,0.812558,1.05908
159985.0,29255.4,2.38308,-2.56205
33808.1,24582.1,0.839183,-1.96584
971455.0,753997.0,-0.735298,-1.00078
779006.0,550466.0,-0.869839,1.24207
303045.0,26078.8,3.14387,1.46626
450056.0,385435.0,0.565415,-0.375068
243321.0,200802.0,0.575012,2.06145
67361.1,63330.5,-0.339338,1.61785
468204.0,350644.0,-0.792231,-0.0418234
170696.0,143615.0,-0.587078,-1.78183
1235330.0,120324.0,-3.01944,2.91304
215933.0,118289.0,-1.19404,2.14493
454852.0,28488.8,-3.46255,-1.53882
356311.0,303989.0,-0.548389,0.576241
247955.0,210358.0,-0.580629,1.36314
123568.0,53929.3,-1.46357,2.97224
157981.0,36259.6,-2.15114,0.732995
856429.0,673584.0,0.708627,-0.789168
479409.0,451996.0,-0.257043,-0.894278
406894.0,170262.0,-1.517,2.93349
919432.0,905695.0,-0.169953,0.731482
1442020.0,1374610.0,0.30187,-1.6053
1423600.0,701501.0,-1.33215,-0.215286
202540.0,110110.0,1.19346,-0.973652
107263.0,29986.3,1.94465,-0.948875
212865.0,22817.1,-2.923,0.773374
792993.0,617645.0,-0.722551,-1.37962
1034970.0,706706.0,-0.925424,-2.20827
96260.4,44433.1,-1.40315,0.0402658
586362.0,444938.0,-0.762922,-1.94382
490383.0,83569.3,2.45392,2.42595
71170.1,70580.4,-0.102283,-2.33718
113676.0,55959.3,1.32989,0.988044
134815.0,40281.4,1.87617,1.52966
75250.2,25682.4,-1.73102,3.10804
1472390.0,641542.0,-1.4706,2.67253
210429.0,69110.1,1.77642,0.408105
206480.0,65979.8,-1.80649,-2.78097
321016.0,274823.0,0.55602,1.21519
657529.0,235697.0,-1.68203,-0.683253
377903.0,164606.0,1.46507,0.323862
117118.0,110731.0,0.118466,-2.07545
246334.0,25306.3,-2.96576,-1.70925
473315.0,359314.0,0.775121,1.35078
589341.0,264908.0,-1.42924,-1.3196
1008450.0,953202.0,-0.329257,-1.51064
112325.0,111740.0,0.0688409,3.09558
127210.0,85209.7,-0.941103,-2.86463
271681.0,82329.1,-1.8623,2.88785
897189.0,542092.0,-1.08902,0.956979
173579.0,70322.8,1.55035,-1.68
126121.0,33593.7,1.99619,1.02884
631357.0,603238.0,0.260688,-1.33941
152576.0,36820.4,2.09941,-2.23004
1030220.0,447530.0,1.47206,-2.23399
318577.0,268754.0,-0.581502,-1.93731
126804.0,38630.2,1.85703,-3.11099
77571.7,34491.1,1.44555,0.232811
309360.0,32141.5,-2.95459,2.80514
766187.0,464661.0,1.06445,2.07705
311413.0,292005.0,0.349272,-0.611754
296253.0,148397.0,-1.31314,-1.2498
366753.0,250294.0,-0.926564,2.51822
230988.0,226973.0,0.176674,-2.99217
1065580.0,223770.0,2.24222,0.526002
82806.9,30567.8,1.64978,1.52983
41647.1,26135.5,1.02826,2.96349
847800.0,834314.0,-0.0129229,-2.40646
87731.5,64283.7,0.818796,-0.938323
608381.0,582948.0,0.0918687,-0.13086
196702.0,193277.0,0.000122602,-2.99941
92797.5,91468.9,0.121903,0.820471
193940.0,75887.2,1.58697,2.18213
56068.7,29692.8,1.24797,1.29457
558773.0,554056.0,-0.0753345,0.123294
317140.0,243339.0,0.757169,-1.82738
284686.0,50874.2,-2.40647,0.67389
215766.0,24792.2,2.85322,-0.821154
556107.0,349514.0,-1.0327,2.19141
251008.0,154321.0,1.06259,-2.88775
272634.0,70394.2,-2.02866,1.7531
46593.2,27313.7,1.11497,-2.10806
436773.0,429552.0,-0.170821,-0.685168
813659.0,266444.0,1.78056,-2.97412
74875.2,55915.5,-0.797875,-0.363873
259730.0,32381.4,2.77067,2.54395
467514.0,345296.0,-0.804423,0.826799
290788.0,101029.0,-1.71762,-1.64221
109812.0,50916.2,-1.39971,0.541933
71703.8,49422.4,-0.916886,-1.33759
91809.6,37105.7,1.55236,2.47861
87658.1,34044.5,-1.59337,1.54344
950363.0,671768.0,-0.880378,1.91566
2670500.0,416767.0,2.5443,-0.0843583
856944.0,425186.0,1.31421,-0.599388
465342.0,241247.0,1.26761,-1.48683
736632.0,24499.0,-4.09632,1.16262
582455.0,544712.0,-0.358172,2.37999
699352.0,77690.7,-2.88731,0.569365
58948.1,24934.9,-1.4975,2.67169
718166.0,716632.0,-0.0470132,-1.00719
277859.0,100625.0,1.67362,0.252667
374508.0,25709.9,-3.3706,0.0648519
646417.0,410314.0,1.0247,0.474093
284430.0,251249.0,-0.494334,-2.24891
774899.0,453665.0,1.12651,0.128216
287541.0,258906.0,0.460365,1.87647
669966.0,146419.0,-2.20126,-1.44509
104653.0,56712.1,1.22058,2.30672
556188.0,370331.0,0.958497,1.14314
181171.0,168378.0,0.342546,2.35605
220081.0,116298.0,-1.25104,-1.82151
67077.3,58194.9,-0.507358,0.801855
27278.7,24983.7,-0.403464,-1.88847
345536.0,344413.0,0.0126984,-1.42807
789566.0,218771.0,1.9564,0.318872
151001.0,116321.0,0.751234,-0.950391
583027.0,580325.0,0.0431781,1.77391
215413.0,127936.0,-1.10786,1.38869
83736.4,38557.5,1.41072,0.352257
450654.0,449879.0,0.0453771,-1.15816
453725.0,319017.0,-0.886453,0.245921
342384.0,98702.0,-1.91398,-1.56712
544121.0,538103.0,-0.0786966,-0.242947
174358.0,112981.0,0.984921,1.06488
209161.0,112110.0,-1.23408,-2.49544
48174.4,47346.0,-0.148231,2.14472
865381.0,430793.0,1.31764,-1.17345
534460.0,427691.0,-0.688324,-1.9745
224304.0,186304.0,0.623377,-2.36322
147048.0,128229.0,0.504233,-0.303525
80857.5,71208.2,0.47611,0.432482
123967.0,31823.4,-2.03538,0.321305
58690.8,28261.9,-1.34916,2.98972
691149.0,629914.0,-0.42316,2.96349
790729.0,678131.0,0.531723,2.65632
478745.0,283427.0,1.11393,1.75582
77181.3,75084.3,0.19162,2.09219
646566.0,504349.0,-0.729094,-2.54309
400289.0,223296.0,-1.18564,0.198422
258466.0,74932.8,1.90878,1.57829
115929.0,62500.9,1.22738,0.651238
925522.0,865849.0,-0.357529,2.17524
598594.0,245760.0,-1.53461,-0.324932
777468.0,74049.1,3.04207,1.90518
1719030.0,514054.0,-1.87651,-0.763876
146815.0,143931.0,-0.11468,-0.510737
508232.0,493997.0,-0.112009,2.96312
105209.0,101004.0,0.265529,-1.47107
110505.0,69010.0,-1.04147,0.743914
47068.8,38074.3,-0.673306,2.60217
808125.0,679093.0,-0.596912,0.258937
42396.7,37641.3,-0.432538,-0.730499
185737.0,24587.8,2.71021,1.93624
787886.0,336229.0,-1.49437,-2.35481
305431.0,299019.0,-0.00474368,1.01574
151240.0,107218.0,-0.872961,1.51449
712530.0,688720.0,0.253685,-0.856097
120337.0,31938.8,-1.99963,2.12885
551629.0,336955.0,1.07573,3.08662
605692.0,307427.0,1.29629,-1.40495
369688.0,315308.0,0.529895,2.48339
1652420.0,279375.0,-2.46306,2.93907
233695.0,210610.0,0.440694,1.51701
61054.6,34167.3,1.18348,1.70247
111729.0,26339.1,-2.12199,-0.728976
415664.0,346270.0,-0.618222,-0.715023
106647.0,100579.0,-0.216328,-1.62874
176420.0,85572.4,-1.3515,2.39631
72961.6,70526.1,-0.0403283,0.80659
310312.0,38320.7,2.78077,2.9881
769388.0,732719.0,-0.136605,1.9299
621072.0,70578.1,2.86442,-0.484318
52920.6,43682.0,0.609293,2.33331
141556.0,32828.2,2.13994,2.55952
617592.0,471759.0,-0.759288,0.467149
349974.0,218054.0,1.04658,-0.779748
304175.0,191843.0,1.03355,1.47597
128983.0,65687.8,1.29416,-0.063909
858911.0,58914.4,3.37147,-1.23656
87180.7,32438.1,-1.64339,-0.659388
284797.0,235815.0,0.607353,-2.01064
153625.0,132671.0,0.534604,-0.168899
331117.0,114426.0,-1.72407,1.86985
538950.0,97315.4,-2.39601,-1.56999
138621.0,70388.0,-1.28408,-2.86256
46740.6,40455.0,0.540888,-2.72405
522629.0,29251.1,3.5753,1.53662
983338.0,509719.0,1.2741,-2.74543
420340.0,115481.0,-1.96457,-1.25724
135341.0,83296.9,-1.05124,2.71616
779416.0,776413.0,-0.0472018,2.04963
123077.0,110121.0,0.465634,-1.34694
48784.5,45480.1,0.305779,-2.89729
1358710.0,758529.0,-1.18366,-1.33983
466269.0,149123.0,-1.80534,-1.76165
132832.0,115700.0,-0.520021,-1.98455
186706.0,49852.0,-1.99435,1.39474
376208.0,375678.0,-0.00789698,-3.13542
204652.0,181736.0,-0.42084,1.54393
61810.4,42268.3,0.875993,1.11734
75857.7,27860.0,1.65567,0.863324
993264.0,940963.0,0.328276,-2.64323
262697.0,109233.0,1.52325,-0.201854
705146.0,525685.0,-0.80269,3.1048
319798.0,231278.0,-0.844354,-1.86649
526762.0,64860.7,-2.7835,0.154298
908676.0,778448.0,0.500342,-0.0905424
155908.0,135724.0,0.531632,-2.03741
55071.6,45428.9,-0.637141,2.13006
752080.0,558179.0,-0.800359,2.43163
254523.0,142936.0,1.17059,1.25037
243343.0,93190.8,-1.60359,-1.3181
63002.0,36521.5,1.12988,-2.33322
928056.0,657218.0,-0.87783,-0.292157
179726.0,176057.0,-0.172351,0.469904
389510.0,379978.0,-0.210152,-0.690133
326003.0,325394.0,-0.0535234,-3.02872
104521.0,69648.3,0.946989,1.17903
124656.0,31324.6,2.05695,-2.03257
720072.0,602140.0,0.607035,-0.19391
437875.0,373726.0,-0.550879,-0.0831355
715870.0,272631.0,1.61666,3.04805
126622.0,125404.0,-0.0171638,0.530138
130301.0,112422.0,0.522523,2.27552
69698.5,57365.6,-0.642969,-0.676894
50911.3,37133.1,0.827825,0.711042
98446.5,32557.1,-1.76673,2.23099
126563.0,23415.2,-2.37082,2.83795
699848.0,626195.0,0.477854,-0.767937
29602.2,28544.1,-0.192874,-2.5647
802497.0,634494.0,-0.70998,2.99192
281370.0,90939.0,-1.79316,-1.29107
89227.3,51180.2,-1.14972,1.04006
74809.5,44164.8,1.11656,0.925904
863383.0,662607.0,0.752166,-2.25873
186189.0,145903.0,0.712877,1.01072
538757.0,38484.7,3.33062,2.80987
199416.0,37669.4,2.34909,1.84908
324233.0,317114.0,-0.158227,-0.322065
741417.0,204161.0,1.96255,-1.35365
90032.3,62004.3,0.913415,0.575973
43087.4,38424.3,0.479375,-2.57919
49925.0,25526.9,1.28341,-0.711177
1149980.0,459574.0,-1.5665,2.02338
312720.0,286209.0,0.299918,-1.84194
198899.0,190521.0,-0.2475,-2.34019
52690.0,48275.5,-0.368247,1.55453
563562.0,540693.0,0.23584,-2.14701
721740.0,486717.0,0.921763,0.867713
33888.3,26323.9,-0.719961,-2.20521
1605800.0,928516.0,-1.14145,2.97577
350874.0,311675.0,-0.483324,-0.506376
343644.0,134707.0,-1.58601,0.785427
30730.8,29946.6,-0.215813,0.341892
42808.1,27499.9,1.00952,0.82557
952447.0,848012.0,-0.487052,0.030647
910216.0,730650.0,-0.683488,1.6577
437715.0,159782.0,-1.66505,-2.23506
103221.0,39790.2,1.60305,-2.54144
198394.0,26678.8,-2.69452,-2.10269
344322.0,232988.0,0.929521,1.31059
248674.0,219715.0,0.506654,-0.754543
410500.0,90310.4,2.19431,-0.241508
187259.0,53012.4,1.93187,-1.06466
52768.5,35063.7,0.958765,0.668548
1606160.0,524053.0,1.78377,-2.26633
151741.0,137779.0,-0.432251,-3.02219
105550.0,103798.0,0.0313258,-1.1008
102318.0,84757.9,-0.610998,-1.9961
280784.0,277777.0,0.134691,1.63075
278697.0,260301.0,0.329756,2.27373
168940.0,74820.8,-1.45126,-2.7176
1083780.0,336541.0,1.83711,1.71519
295474.0,239724.0,-0.660972,0.108592
291824.0,121642.0,-1.51802,2.80483
503815.0,84818.3,2.46731,1.50386
898568.0,871420.0,-0.23871,0.597573
115600.0,111348.0,-0.261878,-1.60528
1173130.0,533576.0,-1.41813,2.76733
480903.0,59879.1,2.77209,-2.76471
126957.0,27228.0,2.22025,-2.28836
843512.0,609708.0,-0.831824,-1.72567
220412.0,158469.0,0.852487,2.20283
75335.6,34248.2,1.42111,-2.1058
818689.0,683190.0,0.615398,-0.609053
246965.0,131465.0,1.23123,-1.72965
62656.6,48741.0,-0.729617,-0.422607
36221.1,26856.2,0.796884,-2.5588
735100.0,582545.0,-0.698542,2.30715
43978.1,37074.9,0.563285,0.368324
24795.3,24413.8,-0.139206,-1.19477
1108710.0,501882.0,1.42456,-0.594544
472558.0,111587.0,2.12163,-1.4852
1102980.0,57812.7,-3.64099,2.17089
38058.2,26578.9,0.875904,3.08217
739453.0,608595.0,0.635647,-0.981522
319353.0,56552.3,2.41603,2.24163
214567.0,28720.5,2.69947,0.745463
1474230.0,662819.0,1.43578,1.57985
262619.0,221907.0,0.58245,0.703394
669397.0,212371.0,1.81025,-1.99051
227074.0,179710.0,-0.6979,0.866152
221083.0,133538.0,1.08455,2.09359
996292.0,772395.0,0.739372,-2.66704
120309.0,78521.2,-0.98553,-0.276242
390708.0,384017.0,-0.150175,-0.50079
158771.0,156448.0,0.0859442,-1.196
111092.0,107912.0,0.180981,2.61801
164005.0,39678.6,2.09652,-3.06155
784978.0,480453.0,-1.07223,-1.06063
288886.0,88743.3,-1.84595,1.25911
80343.0,55702.9,0.89164,-0.668664
84262.5,34052.1,-1.54968,-2.294
1011450.0,999885.0,0.145189,-2.58451
1044780.0,410760.0,-1.5848,1.9054
194498.0,190468.0,-0.0166033,0.915945
65363.1,46190.5,-0.872273,2.12679
393393.0,31434.2,-3.21833,0.122687
526276.0,293355.0,-1.18575,-2.45684
547705.0,282770.0,-1.27647,-0.972334
134648.0,127261.0,-0.289522,1.50597
340235.0,240104.0,-0.866444,-0.923847
1165880.0,227562.0,2.31696,-2.94117
622043.0,207866.0,-1.75621,-2.3459
34766.1,24516.9,0.879214,-1.69728
1009820.0,865666.0,-0.565738,-0.595234
174759.0,103137.0,-1.1133,1.52497
45697.6,31801.4,-0.895004,-1.68916
428700.0,402894.0,-0.218871,-1.03127
241216.0,151902.0,-1.03178,-0.63737
907998.0,120963.0,2.70423,1.19725
475641.0,75621.5,2.52448,-1.30639
46474.0,41794.1,0.458776,2.90783
421065.0,405972.0,-0.249306,-0.684092
331884.0,249256.0,-0.782776,-2.23684
128271.0,119380.0,0.369476,1.28377
389576.0,307289.0,-0.689735,0.651393
290153.0,145122.0,-1.3141,1.15692
791765.0,82940.4,-2.94628,-1.29447
40306.5,28163.8,0.870697,2.01395
160225.0,28080.0,2.42615,1.77487
31095.0,26172.4,-0.599234,-1.45354
497367.0,400003.0,-0.62661,-2.72961
398241.0,335440.0,0.580507,-0.311724
411510.0,112017.0,-1.97433,2.368
131342.0,96436.5,-0.821665,-1.93573
97033.5,86580.8,0.474718,0.345091
1582390.0,388642.0,2.08075,0.2818
2101750.0,92762.6,-3.81313,-0.245382
370922.0,86091.7,2.13966,-1.65433
169446.0,66486.5,-1.58534,0.109409
117515.0,47491.0,-1.5542,1.58662
150205.0,26849.9,-2.40567,2.84694
539995.0,22415.1,-3.87451,0.40376
1051000.0,911911.0,0.517122,2.49538
668463.0,477710.0,0.862029,-0.455321
68816.9,63560.9,-0.378706,2.35855
288693.0,26031.4,-3.09702,2.06842
1596900.0,909613.0,-1.16166,-2.03218
282081.0,106923.0,1.62383,-2.04162
337231.0,64773.7,2.33198,-1.23582
49587.6,48239.0,-0.0369065,-0.840307
41330.3,34194.1,-0.621866,2.77559
1038060.0,1016980.0,-0.188856,-2.37714
917500.0,716683.0,0.724693,2.61004
90969.0,29139.0,-1.79884,-0.749344
1225190.0,1051720.0,0.540151,-0.425326
321742.0,317391.0,0.0225103,-2.75224
82239.3,70390.2,-0.554909,2.42392
630137.0,531798.0,-0.591862,-0.928928
47296.4,46904.0,-0.110945,-3.09871
82929.6,44149.7,1.22896,1.97314
119319.0,43740.8,-1.65786,2.76117
570645.0,556041.0,-0.22278,1.3336
713880.0,82109.8,-2.85185,-0.648304
93410.2,73278.7,0.686797,-1.23106
1028150.0,411678.0,-1.56458,-1.90979
304302.0,249412.0,-0.641283,-0.386054
154419.0,102746.0,-0.958433,-2.93373
266544.0,38008.2,2.63524,-0.557531
839113.0,589707.0,-0.876707,-0.324937
126509.0,67456.1,-1.23936,0.245737
653206.0,449686.0,-0.913388,-2.33357
467350.0,437542.0,-0.358752,-1.51859
771567.0,697031.0,0.455217,2.21851
883786.0,243902.0,1.95983,-1.92309
141006.0,136885.0,0.227371,2.92208
154540.0,86589.0,1.17292,-0.114179
1171800.0,1155430.0,0.111243,-0.372186
160993.0,41915.1,-2.02097,-1.37089
316115.0,276152.0,-0.499882,-0.94125
186010.0,182239.0,0.19373,-2.09354
160172.0,97695.6,1.07431,1.19709
85089.6,74562.1,0.505825,-0.406418
56123.3,33645.7,1.09615,-0.935288
34630.2,26626.1,-0.752056,-1.54171
1222930.0,1082210.0,0.483765,0.159681
915392.0,848979.0,0.316716,-2.95331
82162.8,73309.3,-0.458843,-2.89573
547167.0,541483.0,0.106243,-2.68416
1121380.0,60394.1,-3.61382,-0.731815
1371600.0,1251590.0,0.429734,0.190766
1373810.0,555438.0,1.55476,3.02174
204968.0,188429.0,0.397923,-2.69056
761241.0,43923.1,-3.54472,-0.137977
38642.6,34288.0,-0.477805,-2.71085
305726.0,296737.0,-0.137838,-2.43089
340712.0,203597.0,-1.09816,-2.87119
176013.0,72027.1,-1.53949,1.82497
473393.0,59683.3,2.75972,2.21809
62385.6,45874.0,-0.811415,2.38218
211309.0,37954.9,2.40135,1.68621
32753.0,30363.3,0.368674,2.26547
481651.0,378933.0,-0.707377,-0.773405
264624.0,250535.0,-0.316733,1.17769
1174280.0,55849.4,-3.7383,1.80651
59916.7,34574.6,-1.14389,-1.3626
498928.0,364661.0,-0.832789,1.44749
286952.0,286093.0,0.0552567,2.50725
1107280.0,453727.0,1.53943,-2.7091
126750.0,115270.0,-0.431642,0.408384
1147020.0,47208.8,-3.88306,1.90005
522222.0,434562.0,0.60068,-2.9742
402849.0,375943.0,0.366964,-2.02613
361717.0,242713.0,-0.952626,-0.435384
521686.0,296612.0,1.15598,1.67693
527700.0,285922.0,1.21708,-0.323086
121767.0,54521.1,1.43982,0.889219
79999.4,28800.0,1.67686,-2.84792
1514690.0,1425680.0,-0.268157,-0.0948974
446804.0,428507.0,-0.287064,1.94123
412929.0,48668.4,-2.82722,1.19289
61434.3,44087.9,-0.856068,0.131117
574257.0,388231.0,-0.912471,-1.7677
325124.0,145971.0,1.43887,1.50153
1105540.0,119477.0,-2.91499,-2.18651
277433.0,28695.7,2.95896,-1.93792
396147.0,373395.0,-0.285012,-1.41665
833392.0,168880.0,2.27741,-2.25075
47866.7,35037.9,0.8217,-0.36364
81336.3,31809.0,1.58919,-2.42576
676575.0,665112.0,-0.167648,-0.8536
260593.0,52101.8,-2.29125,-0.386794
1434360.0,764719.0,1.24119,-1.86687
425564.0,308248.0,0.845515,1.43643
436950.0,84846.5,2.32237,2.35468
315558.0,267392.0,-0.568529,1.8802
377617.0,158055.0,-1.51519,1.6292
1387140.0,128239.0,3.07206,2.29595
139328.0,122349.0,-0.461052,0.204943
25251.4,24310.2,0.0826395,-2.07326
425428.0,422087.0,-0.0973071,-2.44933
771061.0,287399.0,1.64166,0.308527
85603.1,81393.5,0.0843598,-1.49036
151700.0,28366.2,-2.36024,-0.374892
31469.9,27806.1,0.434112,0.377809
767502.0,637468.0,-0.613918,-2.61578
166554.0,146822.0,0.491518,-2.55358
43072.7,24648.0,-1.15056,3.12872
1104280.0,861973.0,-0.72139,1.22651
145682.0,144974.0,0.0200495,-1.61378
168429.0,40422.1,-2.10377,-2.06857
409214.0,347829.0,0.581406,-1.0929
515081.0,340883.0,0.949127,1.71508
211863.0,161585.0,0.763182,0.951966
115140.0,35242.2,1.849,-0.945146
971612.0,29005.0,4.20438,1.62031
306403.0,24009.1,3.23791,0.954884
58937.3,23853.2,1.54939,1.25188
2417260.0,745868.0,-1.84378,-0.723057
107254.0,106912.0,-0.0403099,2.09925
956957.0,525706.0,-1.20585,-0.712083
251287.0,197206.0,0.709548,0.476176
843797.0,519582.0,1.06402,1.492
115250.0,68764.3,-1.10105,-1.10999
52679.6,46931.0,0.455052,2.43064
85014.4,38442.6,1.42745,-2.25972
606424.0,583927.0,-0.213212,-2.94621
188934.0,185920.0,0.146655,-2.42156
124353.0,91478.0,-0.820394,-0.383794
1016290.0,344531.0,-1.7431,0.261692
405205.0,301857.0,-0.80149,0.819374
634706.0,204905.0,1.79444,0.731758
94486.8,86986.2,0.375891,0.60554
65362.2,57241.1,-0.525721,0.261655
1299510.0,936870.0,-0.853058,1.78809
1081920.0,248492.0,-2.15037,2.62589
66477.1,48975.6,0.809273,-1.67463
481685.0,461718.0,-0.198904,2.22954
818058.0,252790.0,-1.84246,-2.49595
59317.4,57916.7,-0.0229209,-1.67934
231956.0,36482.0,-2.53569,-1.57626
1066340.0,307025.0,-1.9164,-0.84212
300752.0,254354.0,-0.56005,0.237811
255751.0,158038.0,1.04163,2.01008
307457.0,80451.3,2.01444,2.74994
90810.7,69416.5,0.698762,3.05781
72483.0,37230.2,-1.27672,-1.3523
818548.0,31227.7,3.95893,-2.55602
1018300.0,763609.0,0.750288,1.30496
67474.3,59276.5,-0.51415,2.16405
228113.0,55240.7,-2.09546,-2.46542
72191.5,51274.1,0.872453,0.60129
95457.0,49510.0,1.27386,1.76634
258414.0,256582.0,-0.00322673,-0.459133
238560.0,189396.0,-0.694094,0.600131
213135.0,138624.0,-0.993622,2.8653
332190.0,100935.0,-1.85954,1.0944
401851.0,389203.0,-0.059095,0.0516421
585375.0,361444.0,1.06071,0.618164
138140.0,53702.7,-1.59642,-2.77599
55325.4,40927.4,0.783898,2.26001
35419.8,33178.0,0.356158,2.77302
581476.0,537775.0,-0.396329,-0.552041
642652.0,65865.2,-2.96814,-2.8623
420304.0,34024.1,3.20511,0.957654
50407.6,26626.9,1.24774,3.03128
28995.4,24616.2,-0.564076,0.520063
1141600.0,573383.0,1.31021,-1.71484
223013.0,70058.0,1.82469,0.856228
53216.8,38379.6,0.847103,-2.27537
1288570.0,682500.0,-1.2485,1.96656
399444.0,79919.5,-2.29148,-0.509278
80265.8,56607.9,-0.876543,-1.32481
980303.0,597991.0,-1.06899,-0.0285101
255897.0,248919.0,0.200849,0.0503336
103061.0,44446.0,1.4819,3.12748
465100.0,337839.0,-0.841273,1.32771
169266.0,106586.0,-1.03362,-2.13293
345853.0,75456.9,-2.20278,-1.99526
205303.0,38395.4,-2.36015,1.29642
32796.4,31181.7,0.295253,0.290386
146507.0,28509.4,2.31882,0.409247
476441.0,171834.0,1.67375,-1.35984
286183.0,147867.0,1.27751,0.564513
239638.0,140722.0,1.11735,-0.896649
213388.0,86080.7,-1.55459,-0.0509799
263113.0,69473.8,-2.00567,1.17179
134374.0,64491.3,-1.36042,1.45794
67020.8,37221.6,-1.19161,-1.38846
33059.7,30670.5,-0.311298,-0.933231
1069920.0,569962.0,1.23638,0.560395
199940.0,141162.0,-0.874367,0.223237
745917.0,503749.0,-0.944517,0.384489
115629.0,111315.0,-0.0462762,-2.88219
